f1,f2
925.927734375,473.73046875
882.861328125,473.73046875
1162.79296875,576.01318359375
1098.193359375,576.01318359375
1356.591796875,629.84619140625
1141.259765625,597.54638671875
904.39453125,446.81396484375
1162.79296875,667.529296875
1227.392578125,667.529296875
1205.859375,527.5634765625
1378.125,640.61279296875
1162.79296875,371.44775390625
1205.859375,662.14599609375
473.73046875,1173.5595703125
990.52734375,576.01318359375
1248.92578125,522.18017578125
1227.392578125,667.529296875
968.994140625,484.4970703125
1119.7265625,592.1630859375
1076.66015625,559.86328125
1119.7265625,392.98095703125
1141.259765625,608.31298828125
1162.79296875,624.462890625
1076.66015625,581.396484375
1227.392578125,662.14599609375
990.52734375,430.6640625
1205.859375,629.84619140625
1033.59375,554.47998046875
1098.193359375,586.77978515625
1184.326171875,409.130859375
904.39453125,484.4970703125
990.52734375,500.64697265625
1162.79296875,538.330078125
1012.060546875,699.8291015625
2519.384765625,1614.990234375
990.52734375,473.73046875
1055.126953125,554.47998046875
1012.060546875,500.64697265625
1033.59375,452.197265625
775.1953125,2137.17041015625
1098.193359375,543.71337890625
1012.060546875,500.64697265625
1098.193359375,559.86328125
1141.259765625,559.86328125
990.52734375,516.796875
1033.59375,506.0302734375
1033.59375,699.8291015625
1205.859375,500.64697265625
1119.7265625,516.796875
1162.79296875,602.9296875
1162.79296875,656.7626953125
1162.79296875,662.14599609375
1098.193359375,549.0966796875
559.86328125,2411.71875
1184.326171875,667.529296875
1119.7265625,581.396484375
968.994140625,479.11376953125
882.861328125,360.68115234375
1012.060546875,506.0302734375
1033.59375,522.18017578125
1141.259765625,570.6298828125
1098.193359375,565.24658203125
1098.193359375,392.98095703125
1055.126953125,576.01318359375
1162.79296875,554.47998046875
1076.66015625,581.396484375
1076.66015625,457.58056640625
1098.193359375,581.396484375
1098.193359375,570.6298828125
1162.79296875,376.8310546875
2196.38671875,1803.40576171875
839.794921875,366.064453125
538.330078125,290.6982421875
1055.126953125,581.396484375
1119.7265625,570.6298828125
1033.59375,554.47998046875
1098.193359375,581.396484375
1098.193359375,565.24658203125
1098.193359375,549.0966796875
1098.193359375,452.197265625
1033.59375,613.6962890625
1162.79296875,656.7626953125
990.52734375,484.4970703125
344.53125,2201.77001953125
1098.193359375,597.54638671875
1119.7265625,495.263671875
1270.458984375,662.14599609375
1119.7265625,559.86328125
1141.259765625,371.44775390625
1098.193359375,592.1630859375
2174.853515625,952.84423828125
1012.060546875,495.263671875
1205.859375,586.77978515625
1098.193359375,565.24658203125
947.4609375,489.88037109375
1184.326171875,597.54638671875
1033.59375,570.6298828125
1162.79296875,656.7626953125
796.728515625,317.61474609375
1162.79296875,656.7626953125
1162.79296875,662.14599609375
1184.326171875,592.1630859375
904.39453125,489.88037109375
947.4609375,328.38134765625
1119.7265625,565.24658203125
990.52734375,452.197265625
1055.126953125,500.64697265625
1076.66015625,511.41357421875
1313.525390625,527.5634765625
1119.7265625,527.5634765625
1141.259765625,559.86328125
904.39453125,1464.2578125
1055.126953125,581.396484375
1248.92578125,1178.94287109375
1162.79296875,662.14599609375
1141.259765625,576.01318359375
2540.91796875,1044.3603515625
1033.59375,570.6298828125
1033.59375,656.7626953125
1227.392578125,656.7626953125
1119.7265625,543.71337890625
990.52734375,398.3642578125
1442.724609375,651.37939453125
1291.9921875,592.1630859375
1162.79296875,662.14599609375
1055.126953125,462.9638671875
925.927734375,436.04736328125
1162.79296875,538.330078125
1055.126953125,576.01318359375
1205.859375,619.07958984375
861.328125,516.796875
818.26171875,317.61474609375
1162.79296875,602.9296875
1119.7265625,576.01318359375
1313.525390625,662.14599609375
1184.326171875,452.197265625
1248.92578125,516.796875
1205.859375,532.94677734375
1033.59375,570.6298828125
1313.525390625,522.18017578125
1012.060546875,699.8291015625
990.52734375,511.41357421875
1012.060546875,511.41357421875
1055.126953125,640.61279296875
1162.79296875,559.86328125
1098.193359375,602.9296875
1119.7265625,489.88037109375
839.794921875,409.130859375
1012.060546875,495.263671875
1141.259765625,662.14599609375
1141.259765625,672.91259765625
1378.125,656.7626953125
968.994140625,414.51416015625
1012.060546875,516.796875
882.861328125,441.4306640625
1356.591796875,592.1630859375
925.927734375,468.34716796875
1162.79296875,462.9638671875
1162.79296875,683.67919921875
1012.060546875,382.21435546875
1184.326171875,656.7626953125
1141.259765625,559.86328125
645.99609375,312.2314453125
1227.392578125,538.330078125
1055.126953125,576.01318359375
1421.19140625,635.2294921875
990.52734375,527.5634765625
1098.193359375,570.6298828125
796.728515625,322.998046875
1205.859375,667.529296875
1399.658203125,925.927734375
1098.193359375,387.59765625
947.4609375,506.0302734375
1205.859375,624.462890625
1162.79296875,667.529296875
1012.060546875,527.5634765625
1184.326171875,586.77978515625
904.39453125,344.53125
1270.458984375,532.94677734375
1076.66015625,452.197265625
1291.9921875,602.9296875
1184.326171875,527.5634765625
1033.59375,468.34716796875
990.52734375,516.796875
1162.79296875,462.9638671875
1162.79296875,414.51416015625
602.9296875,2115.63720703125
990.52734375,522.18017578125
1313.525390625,1103.57666015625
796.728515625,322.998046875
1184.326171875,613.6962890625
1227.392578125,532.94677734375
1356.591796875,640.61279296875
968.994140625,500.64697265625
1033.59375,570.6298828125
1378.125,645.99609375
1162.79296875,656.7626953125
1184.326171875,662.14599609375
1076.66015625,532.94677734375
1076.66015625,597.54638671875
1098.193359375,543.71337890625
1119.7265625,570.6298828125
1205.859375,559.86328125
968.994140625,398.3642578125
1119.7265625,538.330078125
1162.79296875,597.54638671875
1055.126953125,522.18017578125
1119.7265625,462.9638671875
1184.326171875,457.58056640625
645.99609375,306.84814453125
1313.525390625,1108.9599609375
1141.259765625,419.8974609375
1119.7265625,570.6298828125
1248.92578125,667.529296875
1119.7265625,570.6298828125
1098.193359375,554.47998046875
1227.392578125,667.529296875
1055.126953125,559.86328125
1162.79296875,581.396484375
1227.392578125,608.31298828125
1055.126953125,500.64697265625
1248.92578125,608.31298828125
1335.05859375,645.99609375
1162.79296875,667.529296875
1012.060546875,565.24658203125
1205.859375,667.529296875
1184.326171875,624.462890625
1162.79296875,446.81396484375
1162.79296875,457.58056640625
1119.7265625,538.330078125
1270.458984375,667.529296875
1098.193359375,527.5634765625
1270.458984375,597.54638671875
968.994140625,516.796875
1076.66015625,581.396484375
968.994140625,403.74755859375
1184.326171875,1975.67138671875
1248.92578125,570.6298828125
1162.79296875,667.529296875
1098.193359375,581.396484375
1141.259765625,527.5634765625
990.52734375,527.5634765625
1098.193359375,538.330078125
1162.79296875,667.529296875
1012.060546875,376.8310546875
839.794921875,419.8974609375
947.4609375,446.81396484375
1162.79296875,662.14599609375
1270.458984375,651.37939453125
947.4609375,344.53125
861.328125,441.4306640625
968.994140625,506.0302734375
1184.326171875,430.6640625
1141.259765625,597.54638671875
1055.126953125,576.01318359375
1098.193359375,570.6298828125
1141.259765625,608.31298828125
1205.859375,672.91259765625
1291.9921875,619.07958984375
947.4609375,500.64697265625
1528.857421875,1189.70947265625
667.529296875,312.2314453125
1012.060546875,565.24658203125
1313.525390625,608.31298828125
904.39453125,409.130859375
1055.126953125,640.61279296875
1141.259765625,586.77978515625
1356.591796875,1674.20654296875
1205.859375,511.41357421875
1076.66015625,602.9296875
1055.126953125,559.86328125
1205.859375,667.529296875
968.994140625,506.0302734375
1012.060546875,516.796875
1184.326171875,667.529296875
1055.126953125,387.59765625
1313.525390625,667.529296875
1162.79296875,565.24658203125
990.52734375,430.6640625
1098.193359375,436.04736328125
1851.85546875,850.5615234375
1119.7265625,559.86328125
1033.59375,576.01318359375
1119.7265625,570.6298828125
581.396484375,2180.23681640625
1205.859375,667.529296875
1098.193359375,565.24658203125
1141.259765625,559.86328125
1356.591796875,656.7626953125
1399.658203125,597.54638671875
990.52734375,527.5634765625
1162.79296875,506.0302734375
1227.392578125,549.0966796875
1076.66015625,683.67919921875
1033.59375,538.330078125
947.4609375,452.197265625
1162.79296875,446.81396484375
1012.060546875,522.18017578125
1076.66015625,565.24658203125
1119.7265625,613.6962890625
1248.92578125,667.529296875
1162.79296875,613.6962890625
1205.859375,667.529296875
1141.259765625,748.27880859375
1055.126953125,462.9638671875
1141.259765625,597.54638671875
1119.7265625,576.01318359375
1162.79296875,656.7626953125
1227.392578125,565.24658203125
1055.126953125,538.330078125
1205.859375,586.77978515625
968.994140625,500.64697265625
796.728515625,317.61474609375
1055.126953125,581.396484375
1205.859375,672.91259765625
1162.79296875,662.14599609375
1162.79296875,667.529296875
1162.79296875,576.01318359375
1033.59375,694.44580078125
1098.193359375,581.396484375
1421.19140625,667.529296875
1012.060546875,392.98095703125
1033.59375,570.6298828125
667.529296875,301.46484375
1184.326171875,667.529296875
1291.9921875,624.462890625
1119.7265625,382.21435546875
1076.66015625,559.86328125
1291.9921875,645.99609375
1162.79296875,662.14599609375
645.99609375,306.84814453125
818.26171875,1582.6904296875
1162.79296875,662.14599609375
1012.060546875,705.21240234375
1162.79296875,656.7626953125
1162.79296875,656.7626953125
1227.392578125,538.330078125
1248.92578125,576.01318359375
1119.7265625,570.6298828125
1076.66015625,592.1630859375
1055.126953125,683.67919921875
1033.59375,489.88037109375
1205.859375,576.01318359375
1270.458984375,532.94677734375
1012.060546875,479.11376953125
1205.859375,624.462890625
1184.326171875,667.529296875
1184.326171875,613.6962890625
990.52734375,495.263671875
1227.392578125,624.462890625
1141.259765625,613.6962890625
1141.259765625,592.1630859375
1012.060546875,462.9638671875
1055.126953125,387.59765625
990.52734375,484.4970703125
1162.79296875,651.37939453125
753.662109375,306.84814453125
1184.326171875,565.24658203125
947.4609375,479.11376953125
1141.259765625,559.86328125
947.4609375,436.04736328125
1162.79296875,570.6298828125
1033.59375,543.71337890625
990.52734375,516.796875
861.328125,366.064453125
1162.79296875,656.7626953125
968.994140625,419.8974609375
1098.193359375,549.0966796875
1205.859375,559.86328125
1184.326171875,597.54638671875
1205.859375,602.9296875
1033.59375,1114.34326171875
990.52734375,522.18017578125
1162.79296875,662.14599609375
1098.193359375,489.88037109375
1162.79296875,511.41357421875
710.595703125,312.2314453125
1012.060546875,360.68115234375
1313.525390625,645.99609375
1098.193359375,592.1630859375
1205.859375,667.529296875
1205.859375,667.529296875
1098.193359375,565.24658203125
1119.7265625,576.01318359375
1291.9921875,522.18017578125
1098.193359375,586.77978515625
1076.66015625,371.44775390625
1119.7265625,592.1630859375
947.4609375,495.263671875
1033.59375,522.18017578125
2691.650390625,1711.8896484375
1098.193359375,554.47998046875
1098.193359375,462.9638671875
1033.59375,570.6298828125
990.52734375,376.8310546875
1012.060546875,495.263671875
1119.7265625,516.796875
1076.66015625,586.77978515625
1055.126953125,414.51416015625
1184.326171875,667.529296875
538.330078125,2115.63720703125
818.26171875,322.998046875
1076.66015625,586.77978515625
796.728515625,333.7646484375
1012.060546875,479.11376953125
1205.859375,586.77978515625
1356.591796875,489.88037109375
1184.326171875,565.24658203125
1055.126953125,576.01318359375
1162.79296875,581.396484375
839.794921875,322.998046875
968.994140625,506.0302734375
1227.392578125,538.330078125
1033.59375,473.73046875
904.39453125,495.263671875
1076.66015625,592.1630859375
1162.79296875,457.58056640625
1162.79296875,656.7626953125
990.52734375,339.14794921875
1227.392578125,662.14599609375
1291.9921875,506.0302734375
1012.060546875,516.796875
925.927734375,489.88037109375
925.927734375,333.7646484375
1162.79296875,2088.720703125
1098.193359375,559.86328125
1248.92578125,662.14599609375
1141.259765625,683.67919921875
1119.7265625,570.6298828125
1076.66015625,387.59765625
1270.458984375,667.529296875
1033.59375,522.18017578125
1205.859375,409.130859375
1205.859375,667.529296875
1012.060546875,484.4970703125
1033.59375,484.4970703125
1335.05859375,635.2294921875
990.52734375,516.796875
1012.060546875,554.47998046875
1162.79296875,586.77978515625
1119.7265625,532.94677734375
1205.859375,565.24658203125
1055.126953125,549.0966796875
1162.79296875,570.6298828125
1205.859375,629.84619140625
1184.326171875,387.59765625
1098.193359375,581.396484375
1184.326171875,672.91259765625
1076.66015625,554.47998046875
904.39453125,382.21435546875
1098.193359375,608.31298828125
1033.59375,425.28076171875
1162.79296875,667.529296875
1162.79296875,592.1630859375
1012.060546875,656.7626953125
990.52734375,371.44775390625
1291.9921875,586.77978515625
1119.7265625,672.91259765625
1012.060546875,516.796875
1162.79296875,608.31298828125
1270.458984375,656.7626953125
1184.326171875,522.18017578125
1033.59375,570.6298828125
968.994140625,479.11376953125
1162.79296875,662.14599609375
1055.126953125,436.04736328125
1119.7265625,624.462890625
1399.658203125,667.529296875
1227.392578125,516.796875
1830.322265625,785.9619140625
1098.193359375,619.07958984375
1076.66015625,543.71337890625
1076.66015625,419.8974609375
1141.259765625,592.1630859375
1012.060546875,489.88037109375
1162.79296875,662.14599609375
1076.66015625,694.44580078125
1119.7265625,570.6298828125
1184.326171875,667.529296875
732.12890625,2099.4873046875
1184.326171875,667.529296875
1162.79296875,597.54638671875
1076.66015625,565.24658203125
1162.79296875,516.796875
1141.259765625,672.91259765625
947.4609375,678.2958984375
1141.259765625,586.77978515625
1162.79296875,667.529296875
1076.66015625,586.77978515625
1184.326171875,549.0966796875
990.52734375,473.73046875
968.994140625,489.88037109375
968.994140625,500.64697265625
1335.05859375,592.1630859375
1055.126953125,382.21435546875
1227.392578125,602.9296875
1141.259765625,543.71337890625
968.994140625,511.41357421875
1162.79296875,570.6298828125
1335.05859375,522.18017578125
1162.79296875,506.0302734375
968.994140625,479.11376953125
1205.859375,586.77978515625
1184.326171875,355.2978515625
1098.193359375,559.86328125
1184.326171875,543.71337890625
279.931640625,1803.40576171875
1184.326171875,672.91259765625
1162.79296875,538.330078125
1356.591796875,500.64697265625
1227.392578125,667.529296875
1442.724609375,1125.10986328125
1055.126953125,479.11376953125
1033.59375,570.6298828125
1141.259765625,586.77978515625
1055.126953125,554.47998046875
882.861328125,1975.67138671875
1184.326171875,619.07958984375
1055.126953125,522.18017578125
1076.66015625,672.91259765625
1248.92578125,602.9296875
1270.458984375,500.64697265625
1012.060546875,667.529296875
904.39453125,360.68115234375
925.927734375,489.88037109375
1205.859375,619.07958984375
1033.59375,576.01318359375
1205.859375,516.796875
925.927734375,339.14794921875
796.728515625,317.61474609375
1162.79296875,667.529296875
947.4609375,296.08154296875
1141.259765625,581.396484375
1119.7265625,619.07958984375
1162.79296875,656.7626953125
1335.05859375,667.529296875
1205.859375,667.529296875
1012.060546875,473.73046875
1119.7265625,683.67919921875
1291.9921875,581.396484375
732.12890625,328.38134765625
1098.193359375,683.67919921875
1162.79296875,592.1630859375
1162.79296875,586.77978515625
1162.79296875,608.31298828125
1162.79296875,656.7626953125
968.994140625,1932.60498046875
1162.79296875,662.14599609375
1421.19140625,645.99609375
1205.859375,672.91259765625
1055.126953125,581.396484375
904.39453125,376.8310546875
1055.126953125,683.67919921875
1141.259765625,479.11376953125
990.52734375,522.18017578125
1119.7265625,586.77978515625
1227.392578125,602.9296875
1012.060546875,495.263671875
1119.7265625,522.18017578125
1184.326171875,543.71337890625
990.52734375,403.74755859375
882.861328125,382.21435546875
1119.7265625,592.1630859375
645.99609375,296.08154296875
1162.79296875,656.7626953125
968.994140625,473.73046875
990.52734375,392.98095703125
990.52734375,522.18017578125
1119.7265625,672.91259765625
1227.392578125,662.14599609375
1012.060546875,500.64697265625
1313.525390625,619.07958984375
1055.126953125,570.6298828125
1184.326171875,635.2294921875
1098.193359375,581.396484375
1012.060546875,500.64697265625
1141.259765625,597.54638671875
882.861328125,1372.74169921875
1119.7265625,683.67919921875
1356.591796875,662.14599609375
1270.458984375,592.1630859375
1184.326171875,602.9296875
1119.7265625,538.330078125
1098.193359375,543.71337890625
1356.591796875,619.07958984375
1205.859375,667.529296875
1076.66015625,543.71337890625
1033.59375,565.24658203125
1076.66015625,559.86328125
1141.259765625,678.2958984375
1205.859375,576.01318359375
1076.66015625,344.53125
1076.66015625,602.9296875
968.994140625,516.796875
710.595703125,2250.2197265625
1076.66015625,538.330078125
667.529296875,2013.3544921875
1205.859375,667.529296875
1227.392578125,602.9296875
1205.859375,581.396484375
1184.326171875,662.14599609375
1184.326171875,667.529296875
968.994140625,409.130859375
732.12890625,317.61474609375
1119.7265625,619.07958984375
1162.79296875,527.5634765625
818.26171875,317.61474609375
1012.060546875,500.64697265625
1076.66015625,565.24658203125
1205.859375,576.01318359375
1119.7265625,624.462890625
689.0625,322.998046875
667.529296875,290.6982421875
1119.7265625,602.9296875
1119.7265625,586.77978515625
1076.66015625,559.86328125
1205.859375,565.24658203125
1205.859375,602.9296875
1076.66015625,360.68115234375
947.4609375,462.9638671875
1033.59375,543.71337890625
1162.79296875,602.9296875
1033.59375,570.6298828125
990.52734375,479.11376953125
1378.125,549.0966796875
1098.193359375,559.86328125
1055.126953125,543.71337890625
1076.66015625,387.59765625
1184.326171875,570.6298828125
2433.251953125,1528.857421875
1205.859375,619.07958984375
1184.326171875,619.07958984375
1119.7265625,549.0966796875
1141.259765625,382.21435546875
1012.060546875,506.0302734375
1184.326171875,667.529296875
1119.7265625,565.24658203125
1119.7265625,689.0625
1119.7265625,559.86328125
1119.7265625,576.01318359375
1248.92578125,586.77978515625
1055.126953125,457.58056640625
925.927734375,479.11376953125
1055.126953125,554.47998046875
1313.525390625,586.77978515625
344.53125,2260.986328125
990.52734375,409.130859375
839.794921875,2056.4208984375
1012.060546875,387.59765625
1033.59375,387.59765625
990.52734375,516.796875
1184.326171875,624.462890625
1076.66015625,549.0966796875
925.927734375,462.9638671875
1119.7265625,581.396484375
1184.326171875,333.7646484375
1076.66015625,333.7646484375
1098.193359375,441.4306640625
2217.919921875,1071.27685546875
1184.326171875,651.37939453125
1184.326171875,597.54638671875
1162.79296875,613.6962890625
1119.7265625,592.1630859375
1076.66015625,543.71337890625
1141.259765625,576.01318359375
1205.859375,619.07958984375
1141.259765625,538.330078125
1184.326171875,656.7626953125
1205.859375,667.529296875
1162.79296875,602.9296875
452.197265625,290.6982421875
1248.92578125,592.1630859375
1076.66015625,554.47998046875
1076.66015625,543.71337890625
645.99609375,2029.50439453125
947.4609375,366.064453125
968.994140625,441.4306640625
1141.259765625,570.6298828125
1098.193359375,672.91259765625
1205.859375,430.6640625
1119.7265625,1754.9560546875
1464.2578125,1291.9921875
1141.259765625,425.28076171875
1291.9921875,532.94677734375
947.4609375,322.998046875
1378.125,511.41357421875
1162.79296875,398.3642578125
1442.724609375,656.7626953125
1119.7265625,549.0966796875
1184.326171875,608.31298828125
1098.193359375,462.9638671875
968.994140625,516.796875
1184.326171875,672.91259765625
1119.7265625,559.86328125
1270.458984375,613.6962890625
1055.126953125,576.01318359375
947.4609375,430.6640625
645.99609375,2277.13623046875
1184.326171875,602.9296875
1162.79296875,651.37939453125
1141.259765625,538.330078125
1270.458984375,662.14599609375
1227.392578125,635.2294921875
1162.79296875,462.9638671875
1227.392578125,608.31298828125
925.927734375,446.81396484375
1012.060546875,613.6962890625
1055.126953125,527.5634765625
1098.193359375,608.31298828125
1012.060546875,506.0302734375
1162.79296875,554.47998046875
732.12890625,355.2978515625
1184.326171875,619.07958984375
1119.7265625,403.74755859375
1119.7265625,586.77978515625
753.662109375,366.064453125
1098.193359375,441.4306640625
1055.126953125,570.6298828125
1378.125,651.37939453125
1184.326171875,651.37939453125
1141.259765625,602.9296875
1184.326171875,624.462890625
6136.962890625,1975.67138671875
947.4609375,672.91259765625
1012.060546875,506.0302734375
1076.66015625,672.91259765625
775.1953125,306.84814453125
1033.59375,543.71337890625
1227.392578125,576.01318359375
1098.193359375,592.1630859375
1141.259765625,532.94677734375
775.1953125,328.38134765625
1378.125,613.6962890625
1141.259765625,613.6962890625
1012.060546875,452.197265625
1162.79296875,656.7626953125
1076.66015625,543.71337890625
1098.193359375,581.396484375
1335.05859375,629.84619140625
1378.125,667.529296875
1464.2578125,667.529296875
1033.59375,559.86328125
904.39453125,462.9638671875
1162.79296875,414.51416015625
1162.79296875,586.77978515625
1119.7265625,441.4306640625
1119.7265625,592.1630859375
1464.2578125,656.7626953125
1012.060546875,495.263671875
1119.7265625,559.86328125
990.52734375,516.796875
990.52734375,500.64697265625
1012.060546875,527.5634765625
1119.7265625,543.71337890625
1399.658203125,818.26171875
968.994140625,516.796875
1184.326171875,446.81396484375
1098.193359375,2007.97119140625
1313.525390625,1146.64306640625
818.26171875,312.2314453125
861.328125,392.98095703125
1162.79296875,543.71337890625
1227.392578125,667.529296875
1055.126953125,635.2294921875
1184.326171875,522.18017578125
1162.79296875,651.37939453125
1141.259765625,629.84619140625
1076.66015625,694.44580078125
1141.259765625,592.1630859375
1162.79296875,662.14599609375
1033.59375,403.74755859375
1335.05859375,635.2294921875
947.4609375,484.4970703125
1076.66015625,554.47998046875
1205.859375,667.529296875
1012.060546875,441.4306640625
1162.79296875,667.529296875
1119.7265625,689.0625
1162.79296875,651.37939453125
925.927734375,355.2978515625
1119.7265625,559.86328125
968.994140625,516.796875
1076.66015625,559.86328125
1076.66015625,662.14599609375
1248.92578125,543.71337890625
1162.79296875,662.14599609375
1162.79296875,586.77978515625
925.927734375,656.7626953125
990.52734375,419.8974609375
968.994140625,516.796875
1012.060546875,511.41357421875
1227.392578125,576.01318359375
1055.126953125,500.64697265625
1227.392578125,597.54638671875
1055.126953125,446.81396484375
1162.79296875,608.31298828125
1162.79296875,651.37939453125
1033.59375,581.396484375
1033.59375,516.796875
1076.66015625,522.18017578125
1098.193359375,473.73046875
1227.392578125,576.01318359375
1055.126953125,559.86328125
1162.79296875,656.7626953125
1119.7265625,662.14599609375
1248.92578125,597.54638671875
1184.326171875,667.529296875
1141.259765625,662.14599609375
