f1,f2
290.6982421875,462.9638671875
285.31494140625,581.396484375
290.6982421875,586.77978515625
258.3984375,570.6298828125
306.84814453125,662.14599609375
296.08154296875,1754.9560546875
253.01513671875,473.73046875
322.998046875,522.18017578125
209.94873046875,441.4306640625
279.931640625,366.064453125
263.78173828125,629.84619140625
263.78173828125,570.6298828125
296.08154296875,592.1630859375
1561.1572265625,2196.38671875
220.71533203125,430.6640625
581.396484375,1211.24267578125
274.54833984375,586.77978515625
285.31494140625,430.6640625
274.54833984375,689.0625
285.31494140625,608.31298828125
215.33203125,452.197265625
274.54833984375,392.98095703125
301.46484375,662.14599609375
269.1650390625,543.71337890625
274.54833984375,689.0625
328.38134765625,613.6962890625
226.0986328125,333.7646484375
290.6982421875,656.7626953125
301.46484375,608.31298828125
285.31494140625,527.5634765625
296.08154296875,667.529296875
279.931640625,565.24658203125
301.46484375,667.529296875
355.2978515625,640.61279296875
344.53125,1841.0888671875
306.84814453125,532.94677734375
290.6982421875,656.7626953125
333.7646484375,592.1630859375
296.08154296875,662.14599609375
312.2314453125,672.91259765625
236.865234375,355.2978515625
279.931640625,581.396484375
290.6982421875,662.14599609375
366.064453125,651.37939453125
296.08154296875,570.6298828125
296.08154296875,667.529296875
274.54833984375,549.0966796875
290.6982421875,597.54638671875
290.6982421875,667.529296875
290.6982421875,392.98095703125
279.931640625,592.1630859375
285.31494140625,597.54638671875
296.08154296875,608.31298828125
290.6982421875,662.14599609375
285.31494140625,554.47998046875
274.54833984375,565.24658203125
242.24853515625,1986.43798828125
349.91455078125,613.6962890625
301.46484375,672.91259765625
290.6982421875,489.88037109375
274.54833984375,586.77978515625
258.3984375,500.64697265625
258.3984375,446.81396484375
247.6318359375,511.41357421875
236.865234375,333.7646484375
290.6982421875,656.7626953125
236.865234375,462.9638671875
247.6318359375,522.18017578125
301.46484375,672.91259765625
274.54833984375,597.54638671875
258.3984375,1776.4892578125
274.54833984375,532.94677734375
290.6982421875,586.77978515625
382.21435546875,802.11181640625
328.38134765625,613.6962890625
253.01513671875,516.796875
285.31494140625,586.77978515625
253.01513671875,699.8291015625
296.08154296875,667.529296875
285.31494140625,581.396484375
322.998046875,570.6298828125
161.4990234375,296.08154296875
247.6318359375,516.796875
274.54833984375,565.24658203125
258.3984375,694.44580078125
312.2314453125,570.6298828125
290.6982421875,656.7626953125
279.931640625,597.54638671875
322.998046875,635.2294921875
301.46484375,2137.17041015625
306.84814453125,662.14599609375
231.48193359375,382.21435546875
204.5654296875,333.7646484375
301.46484375,672.91259765625
204.5654296875,322.998046875
263.78173828125,371.44775390625
279.931640625,586.77978515625
322.998046875,608.31298828125
285.31494140625,371.44775390625
263.78173828125,549.0966796875
220.71533203125,2018.73779296875
312.2314453125,586.77978515625
231.48193359375,344.53125
253.01513671875,344.53125
274.54833984375,592.1630859375
296.08154296875,662.14599609375
269.1650390625,576.01318359375
247.6318359375,506.0302734375
263.78173828125,694.44580078125
253.01513671875,511.41357421875
274.54833984375,559.86328125
312.2314453125,619.07958984375
242.24853515625,500.64697265625
258.3984375,489.88037109375
253.01513671875,479.11376953125
333.7646484375,549.0966796875
339.14794921875,484.4970703125
253.01513671875,446.81396484375
236.865234375,511.41357421875
161.4990234375,296.08154296875
242.24853515625,511.41357421875
285.31494140625,441.4306640625
236.865234375,489.88037109375
290.6982421875,651.37939453125
290.6982421875,489.88037109375
290.6982421875,656.7626953125
285.31494140625,678.2958984375
290.6982421875,387.59765625
296.08154296875,667.529296875
263.78173828125,570.6298828125
279.931640625,581.396484375
258.3984375,570.6298828125
296.08154296875,549.0966796875
274.54833984375,559.86328125
274.54833984375,554.47998046875
312.2314453125,592.1630859375
263.78173828125,608.31298828125
269.1650390625,554.47998046875
231.48193359375,349.91455078125
312.2314453125,527.5634765625
296.08154296875,629.84619140625
301.46484375,554.47998046875
193.798828125,306.84814453125
301.46484375,549.0966796875
285.31494140625,549.0966796875
290.6982421875,549.0966796875
258.3984375,506.0302734375
290.6982421875,672.91259765625
306.84814453125,672.91259765625
274.54833984375,629.84619140625
279.931640625,446.81396484375
296.08154296875,629.84619140625
285.31494140625,597.54638671875
172.265625,2212.53662109375
274.54833984375,689.0625
242.24853515625,516.796875
360.68115234375,662.14599609375
317.61474609375,559.86328125
296.08154296875,667.529296875
253.01513671875,479.11376953125
274.54833984375,554.47998046875
306.84814453125,511.41357421875
204.5654296875,355.2978515625
290.6982421875,500.64697265625
263.78173828125,543.71337890625
279.931640625,549.0966796875
285.31494140625,576.01318359375
290.6982421875,656.7626953125
290.6982421875,678.2958984375
419.8974609375,683.67919921875
242.24853515625,409.130859375
279.931640625,597.54638671875
301.46484375,522.18017578125
263.78173828125,624.462890625
269.1650390625,586.77978515625
279.931640625,549.0966796875
215.33203125,1082.04345703125
263.78173828125,576.01318359375
247.6318359375,516.796875
279.931640625,538.330078125
236.865234375,511.41357421875
258.3984375,452.197265625
269.1650390625,565.24658203125
274.54833984375,462.9638671875
301.46484375,608.31298828125
274.54833984375,479.11376953125
263.78173828125,694.44580078125
269.1650390625,409.130859375
317.61474609375,570.6298828125
296.08154296875,446.81396484375
253.01513671875,527.5634765625
333.7646484375,608.31298828125
269.1650390625,543.71337890625
301.46484375,667.529296875
123.81591796875,290.6982421875
285.31494140625,602.9296875
199.18212890625,312.2314453125
312.2314453125,635.2294921875
296.08154296875,559.86328125
226.0986328125,328.38134765625
269.1650390625,554.47998046875
296.08154296875,500.64697265625
322.998046875,597.54638671875
290.6982421875,651.37939453125
290.6982421875,656.7626953125
317.61474609375,586.77978515625
253.01513671875,506.0302734375
215.33203125,1964.90478515625
263.78173828125,543.71337890625
301.46484375,576.01318359375
290.6982421875,543.71337890625
226.0986328125,489.88037109375
263.78173828125,576.01318359375
274.54833984375,559.86328125
258.3984375,570.6298828125
258.3984375,549.0966796875
301.46484375,586.77978515625
285.31494140625,576.01318359375
274.54833984375,554.47998046875
242.24853515625,592.1630859375
301.46484375,662.14599609375
269.1650390625,554.47998046875
274.54833984375,586.77978515625
253.01513671875,699.8291015625
258.3984375,1975.67138671875
247.6318359375,457.58056640625
247.6318359375,462.9638671875
290.6982421875,635.2294921875
312.2314453125,667.529296875
279.931640625,581.396484375
247.6318359375,495.263671875
290.6982421875,592.1630859375
543.71337890625,1722.65625
296.08154296875,672.91259765625
317.61474609375,586.77978515625
247.6318359375,527.5634765625
301.46484375,576.01318359375
306.84814453125,549.0966796875
285.31494140625,516.796875
290.6982421875,667.529296875
296.08154296875,667.529296875
134.58251953125,2255.60302734375
333.7646484375,522.18017578125
274.54833984375,689.0625
215.33203125,1173.5595703125
317.61474609375,516.796875
253.01513671875,527.5634765625
290.6982421875,656.7626953125
285.31494140625,581.396484375
290.6982421875,656.7626953125
296.08154296875,667.529296875
274.54833984375,559.86328125
312.2314453125,635.2294921875
247.6318359375,511.41357421875
296.08154296875,602.9296875
279.931640625,468.34716796875
296.08154296875,586.77978515625
290.6982421875,624.462890625
269.1650390625,532.94677734375
274.54833984375,597.54638671875
242.24853515625,516.796875
274.54833984375,678.2958984375
296.08154296875,667.529296875
226.0986328125,333.7646484375
274.54833984375,581.396484375
312.2314453125,484.4970703125
285.31494140625,619.07958984375
274.54833984375,576.01318359375
296.08154296875,667.529296875
296.08154296875,570.6298828125
290.6982421875,565.24658203125
263.78173828125,549.0966796875
301.46484375,672.91259765625
236.865234375,667.529296875
279.931640625,586.77978515625
290.6982421875,662.14599609375
290.6982421875,667.529296875
279.931640625,457.58056640625
226.0986328125,462.9638671875
263.78173828125,489.88037109375
226.0986328125,360.68115234375
296.08154296875,619.07958984375
301.46484375,522.18017578125
296.08154296875,592.1630859375
285.31494140625,592.1630859375
279.931640625,532.94677734375
274.54833984375,538.330078125
322.998046875,522.18017578125
317.61474609375,559.86328125
215.33203125,376.8310546875
258.3984375,576.01318359375
290.6982421875,597.54638671875
296.08154296875,586.77978515625
301.46484375,554.47998046875
231.48193359375,500.64697265625
290.6982421875,662.14599609375
290.6982421875,651.37939453125
263.78173828125,549.0966796875
285.31494140625,559.86328125
285.31494140625,602.9296875
193.798828125,301.46484375
312.2314453125,640.61279296875
263.78173828125,699.8291015625
269.1650390625,576.01318359375
290.6982421875,678.2958984375
301.46484375,662.14599609375
312.2314453125,570.6298828125
296.08154296875,565.24658203125
290.6982421875,592.1630859375
290.6982421875,667.529296875
290.6982421875,662.14599609375
312.2314453125,549.0966796875
269.1650390625,694.44580078125
349.91455078125,624.462890625
247.6318359375,452.197265625
290.6982421875,608.31298828125
285.31494140625,409.130859375
263.78173828125,699.8291015625
274.54833984375,570.6298828125
317.61474609375,592.1630859375
258.3984375,516.796875
258.3984375,495.263671875
290.6982421875,602.9296875
296.08154296875,667.529296875
231.48193359375,495.263671875
285.31494140625,624.462890625
269.1650390625,662.14599609375
247.6318359375,506.0302734375
263.78173828125,570.6298828125
274.54833984375,489.88037109375
274.54833984375,581.396484375
312.2314453125,495.263671875
322.998046875,1464.2578125
306.84814453125,667.529296875
220.71533203125,328.38134765625
220.71533203125,1905.6884765625
242.24853515625,522.18017578125
290.6982421875,651.37939453125
236.865234375,500.64697265625
355.2978515625,640.61279296875
253.01513671875,360.68115234375
312.2314453125,581.396484375
263.78173828125,689.0625
242.24853515625,366.064453125
253.01513671875,699.8291015625
317.61474609375,516.796875
279.931640625,559.86328125
306.84814453125,559.86328125
312.2314453125,624.462890625
226.0986328125,328.38134765625
285.31494140625,538.330078125
290.6982421875,597.54638671875
177.64892578125,306.84814453125
290.6982421875,656.7626953125
263.78173828125,522.18017578125
290.6982421875,678.2958984375
193.798828125,2045.654296875
279.931640625,570.6298828125
290.6982421875,667.529296875
269.1650390625,672.91259765625
269.1650390625,549.0966796875
274.54833984375,570.6298828125
226.0986328125,409.130859375
290.6982421875,441.4306640625
279.931640625,484.4970703125
274.54833984375,651.37939453125
301.46484375,549.0966796875
279.931640625,414.51416015625
317.61474609375,624.462890625
134.58251953125,285.31494140625
274.54833984375,576.01318359375
263.78173828125,619.07958984375
242.24853515625,484.4970703125
301.46484375,667.529296875
263.78173828125,479.11376953125
339.14794921875,629.84619140625
328.38134765625,527.5634765625
258.3984375,565.24658203125
296.08154296875,608.31298828125
269.1650390625,602.9296875
279.931640625,570.6298828125
301.46484375,662.14599609375
285.31494140625,672.91259765625
